delta_time,x_bias,y_bias,spot_1_bias,spot_2_bias,spot_3_bias,spot_4_bias,spot_5_bias,spot_6_bias,spot_1_bias_xycorr,spot_2_bias_xycorr,spot_3_bias_xycorr,spot_4_bias_xycorr,spot_5_bias_xycorr,spot_6_bias_xycorr,total_sigma,rgt_corr_sigma,spot_corr_sigma,xy_corr_sigma
25105007.996878196,-4.6500661510340064,4.181549515435746,,,-0.025319509597143616,-0.0036528060141206775,-0.00026152658170937743,0.029233842192975094,,,0.0017757054398809132,-0.0021517061290564896,-0.0018469974836398024,0.0022229981728183485,0.056868283650351355,0.05320413156968026,0.04517077638886857,0.04533088209360314
25396736.518026795,-1.8876671438510257,4.198071014120777,-0.06056626322861062,0.006032682851076394,-0.0029658729592041484,0.0007852808310534399,0.019630532477672432,0.03708364002800595,-0.028468170246874373,0.02687657001398495,0.0037927854283992587,-0.0033541207481765736,-0.0027570500384994433,0.003909985591168868,0.05469904843486757,0.04959679042689676,0.04355192997765318,0.04389058829090257
25920014.26546235,-1.1765725115031904,4.670321350373949,-0.055802431777796,-0.0016424412389566513,-0.0022961200888053338,-0.001469900322352141,0.02493809846987865,0.03627279495801758,-0.024637890608810862,0.022954997808143245,0.0032306006723381666,-0.0029256237600468254,-0.001861406323809391,0.003239322212159817,0.05495608203870684,0.048800218306500776,0.04094267027393027,0.04121258309238143
26440536.113733888,-2.612302706454809,4.513813292496655,-0.03140133304488662,-0.005228664133787533,-0.013033758098378064,-0.00011133644184185449,0.018410463560596023,0.03136462815828589,0.0015498974581925745,0.013214825153967458,-0.00426207616319107,-0.005524561015007072,-0.00277966827402827,-0.0021984171599463906,0.054847837714733325,0.04980338742046093,0.041317377526310615,0.04129796576677803
26955320.157455936,-3.521380056006646,3.993219994339475,-0.02554478838942306,0.0012788034317011174,-0.019794079627472056,0.002396931123334043,0.01496881620035144,0.0266943172615051,0.006620274822593955,0.013975196938853362,-0.009724116508390402,-0.005953646605424329,-7.428593873347509e-05,-0.004843422708871587,0.05271527937536222,0.048682704884095755,0.03999212001183577,0.04037869365342525
27475838.97376299,-2.135520225076146,3.8534809521089177,-0.02946076278387269,0.005455515028542003,-0.015185009764350697,-0.00251171777573848,0.018557938803765307,0.023144036491662388,-0.0010396859585350908,0.021904729272967365,-0.008837396120768986,-0.007476876178471263,6.826935765701428e-05,-0.004619040372818939,0.05352415436482963,0.048572301894672,0.04124969924797322,0.04195714494160656
28007428.223506995,-1.0680174220409018,3.195975940241878,-0.04192501611643025,0.0064452224716110415,-0.0021452779243791432,-0.0022238364347896516,0.015728041252306327,0.024120866751677565,-0.019955658104805568,0.02231268435242941,0.0020181028210226972,-0.004131701556628621,-0.0018029492251075375,0.001559521713121713,0.04949731160393429,0.04427685181048295,0.03983874482587255,0.04026720279644281
28511134.56003052,-1.8566251554756055,2.298210960354261,-0.044778008732788775,-0.002377062728378584,0.0030367430034117437,0.004961948718274509,0.01024877372097193,0.028907606018506428,-0.026166466766972908,0.006048054952562458,0.00933641237114714,0.0007796661688205416,0.0008128500164633212,0.009189483257971242,0.04455054460364189,0.03995370811897899,0.03692487722163162,0.037499715547975335
29031602.14437417,-2.8590296953850247,1.965880182224629,,,-0.010172508665305462,-0.003273839307047984,-0.0056992118024029054,0.019145559774759506,,,0.004320864393801451,-0.004626343056250277,-0.004350876108052582,0.004656354770491418,0.04177900019254454,0.03939440228894852,0.035955924709031514,0.03654821448815013
29546433.761235263,-2.9715265545416067,1.619978194140713,,,-0.00941530321106613,-0.0015539630253164876,-0.006981757727226543,0.017951023963611108,,,0.004100757285643514,-0.0044212178662062715,-0.004117747083779587,0.004438207664326472,0.043001611505691636,0.04002818715778038,0.03698743387821922,0.03750784140330989
30066909.636790838,-3.5176161026341535,1.2812457733932037,,-0.00833279214222345,-0.009045423680822668,0.004760923521487142,-0.006070605355008412,0.018687897656571757,,-0.007383193575965861,0.00437926368256495,-0.0010637491322744892,-0.0007216961268540068,0.0047893751525186,0.04304759791658702,0.04034252441954298,0.03725459291323897,0.03749613724504625
30587330.035846956,-4.1565296061893715,0.8485272776844407,-0.031205447825819677,-0.017208250542193538,-0.00042507216422050625,0.019759354663931517,0.001935544559067942,0.027143871309225322,-0.01577005608788602,-0.024350499425622056,0.01120053953519194,0.008783630075108729,0.008755188895324938,0.011381197007877607,0.04225109110080465,0.039288830236173966,0.03557928526013765,0.03569505710966448
31102237.883059837,-2.0523214594744665,0.01189335423146636,-0.00038794190938446285,-0.0009399950463449154,-0.00923820726967029,0.007407022448683708,-0.004799769540980922,0.007958891317699715,-0.005337582756969409,0.004774039508645807,-0.007364695627764703,0.004915248604624361,-0.002784351995160277,0.005797342266641303,0.040368555451293205,0.0382665510804009,0.03536366807893883,0.035903391184871604
31622628.723756716,0.5329005568997699,-0.4526630771171534,-0.0008194405688988864,0.0016391234943834909,-0.01183480670626901,0.002229652226973177,0.004046004695750564,0.004739466858066085,0.003713810290920555,0.0031747798767338287,-0.011451717604997188,0.0007651817079150671,0.002511945453070723,0.001286000276212926,0.03893177659368257,0.035776307170441,0.03470007223863898,0.0355067187189643
32143000.464001987,1.7605045264530852,-0.9965916825389376,-0.01777690071015985,0.007356345479382646,-0.007436848878466251,0.001960934770383099,0.009060002094334246,0.006836467244524662,-0.006352124997386691,0.009051622648871578,-0.002611493232844274,-0.00283763608153933,0.007351168179054958,-0.004601536516143954,0.041517199435140595,0.038613300519440154,0.03638146551645179,0.03730306626378436
32657933.143938318,1.734530741005783,-1.2066203889344684,-0.0320833702326531,0.010654204436046555,0.006226991465527291,0.002660181834433123,0.009847976020138653,0.0026940164765093186,-0.01919961896174637,0.01393227536694568,0.011013630300769918,-0.0021035279212709554,0.006565379894866995,-0.010208138679442426,0.04375740053711432,0.041546006036930164,0.036435057590689664,0.039947401799759696
33181107.09260863,0.9351930970071486,-0.613678666291464,-0.02139280221528929,0.007076640185451643,0.0070408391254223835,0.004385024750996161,0.005549050619836281,-0.0026587524664201724,-0.014717165961950437,0.008577852404019558,0.009611862436995,0.0018345339627681189,0.0040398941504214084,-0.00934697699188352,0.04378191000224451,0.04063213533332398,0.038175277997461794,0.04019695109175689
33695966.94362067,0.8878769463935067,-0.8303083574290189,-0.018673453532025184,0.003169469803113764,0.0041013123939680875,0.003784064644376197,0.005897734330932846,0.0017208723596401562,-0.010585138195632362,0.006290630606937133,0.0065573491941706705,0.0013227042866865346,0.002795792897364466,-0.006381338789380959,0.04372994021698184,0.04088478236682493,0.03927986896905878,0.04023083649960824
34213608.986553505,0.9810021815883547,-2.689052604877705,-0.037900519104883096,-0.0033736834859523983,0.008092949618964318,-0.0017274435628436757,0.017325325067649673,0.01758337146705884,-0.016333779921276777,0.012376973512829475,0.011120418781160263,-0.00534741599590555,0.0020173703617899228,-0.003833566738388164,0.05171081122990641,0.048502631848635035,0.04180904246164119,0.043659875866453
34734042.951591045,1.5161195808415877,-3.975395785779265,-0.045586587712720575,-0.009219016642328942,0.004868828608215238,-0.00572188206722121,0.024460314760999958,0.03119834305306951,-0.013463874731182572,0.013990166203324557,0.009529350981368858,-0.011336434352675168,0.00195673911455575,-0.0006759472152629215,0.060465455110655826,0.05627710559432856,0.04471438713798233,0.04648346917842247
35246130.64084782,1.3482679651670906,-3.6613281614217508,-0.029218233909525385,-0.016707443217102876,-0.0058265657797590045,-0.0036354882673785695,0.022871297520822634,0.032516433652930485,0.00035790050626137784,0.00493542993297702,-0.0017574916507258227,-0.008146749308944372,0.0015970154075291942,0.0030138951130936494,0.05966356235098419,0.0554211986951381,0.046329261274408715,0.04657398927952799
35769303.42564428,0.544825604947727,-3.817209658874127,-0.027276646313136806,-0.024841491149219352,-0.0033434976390507216,0.00032592476181338126,0.024902336193225655,0.03023337414637413,0.001575840545180386,0.0003641692454570208,-0.0014238384498113414,-0.0019453971095872394,-1.669564414123689e-05,0.0014459214128729816,0.061003085400565565,0.057495897862000975,0.04818146745754714,0.048101821055716774
36289772.90673661,-0.2466276538305696,-4.599390754186089,-0.042973665353310965,-0.028598315307530344,0.011150798110041741,-0.0006930800035036213,0.030635910163821722,0.030478352390469934,-0.010381952121842675,0.004572078355689214,0.01107062887520053,-0.0011523151915721883,-0.0020964103068704942,-0.002012029610417167,0.06377950468691117,0.0605531981695019,0.04717607848289857,0.04790042864653941
36804603.81607684,-1.2712993010794746,-4.761829927820901,-0.05103355508503624,-0.028338457311470312,0.020082252873170642,-0.006475589094369003,0.033230587087247285,0.032534761530462336,-0.019868673131818716,0.009005378010112417,0.017217270827480907,-0.003883257645307755,-0.003797515082563706,0.0013267970222222527,0.06551383692696416,0.060796260730881166,0.04596517883556065,0.04814456784928339
37325072.16438767,-1.8009368015679665,-4.602407072589394,-0.04630397587243584,-0.027277302433806123,0.020162027648098668,-0.01299850286784021,0.03347313709097922,0.03294461643503186,-0.017567871581661364,0.01040045731606246,0.015774972665450106,-0.008563658647959972,-0.004143818111309982,0.004099918359474934,0.06753103728917578,0.06177003568983676,0.047202240834441425,0.04942684321576335
37845509.25290045,-2.62991841876253,-4.640420415794066,-0.0471319253116703,-0.026226319692499677,0.020402478630998748,-0.016006253280920136,0.03658505942831136,0.03237696022575566,-0.020105019616691477,0.014163777746190164,0.013776378550223902,-0.009346963639162462,-0.0037595269488447133,0.005271353908339011,0.0658205250952641,0.061277731223071,0.04781625125337099,0.05007935611954112
38360328.78476964,-2.9824920420173284,-4.243413534902231,-0.027377089752588336,-0.03449189676784536,0.01506719568775933,-0.015490855879292054,0.03295114706384797,0.029341499648096195,-0.003998724684882514,0.004163846608336281,0.007437165938360244,-0.007860042566563459,-0.005678351457373649,0.005936106162161589,0.062414403157782954,0.05892511879231504,0.04797799143929378,0.04879001342050748
38880865.04372328,-1.1525231833482696,-3.5884089698866815,-0.021212504425998143,-0.03011903293205648,0.007541569237572892,-0.008317310566291487,0.02230471326992138,0.02980256541685809,0.0019091121366643703,-0.0014690600495904068,0.00478116211822051,-0.005555880954290079,-0.006332381853950103,0.00666704860303931,0.057927006857196116,0.05520828085679006,0.04631011768202221,0.0468384727632058
39398456.52268944,0.4640642362927798,-2.7774332587033155,-0.020024747950708997,-0.019431379408457666,0.004108730056205527,-0.0038907411247387906,0.011421321796454659,0.0278168166312313,0.0011783099317830223,-0.0012591117654571977,0.005628260841450936,-0.005407963602473622,-0.006741425828544681,0.006601930423123826,0.056646369995652715,0.05074440059816639,0.04472075848757941,0.045270629484839384
39916106.27518314,1.248970364896633,-1.8047295798970664,-0.017440892558896703,-0.009487021925886994,0.005254238191696872,-0.001526547600579522,0.0015844522326540441,0.021615771661019696,-0.0013512651655023728,-0.00047850665841623496,0.008798423039488336,-0.005075428598306086,-0.0074163358868272085,0.005523113269165652,0.052386030891891026,0.04628044582858113,0.042929589746708546,0.04365212588351202
40436584.31549086,1.4580567130179505,-1.2416164008284463,-0.010666558829499117,-0.00596871645024842,0.0011247540988317027,-0.0017952988511209806,-0.0025608895447625187,0.019866709576795528,0.0018687113673794057,-0.0015393047304260682,0.005175503386334491,-0.005850021216994384,-0.006988692647405718,0.007333803840889078,0.04755096494941225,0.043917902537224156,0.041748977371234196,0.04242063494023443
40951405.895722546,0.48838821497015167,-1.2856074028063544,-0.0015030817732840371,-0.013477887635629085,-0.0034681579965637078,-0.002844958087737143,0.0007616446140830682,0.02053244087913074,0.00898587507120782,-0.005877884345042731,-0.0020286831257453385,-0.004283817302127904,-0.006841591691459237,0.010046101393097008,0.046602308920238505,0.04336735742406766,0.040888216663661235,0.042034547868304614
41471916.31982389,0.10195370203603703,-1.192981773620404,0.004607132348370058,-0.01707547332243662,-0.007530978381027706,-0.0016173435919519395,0.0019113362198689954,0.019705326727176137,0.013483928226138623,-0.008987305790647259,-0.007141257216759153,-0.0020053100245295734,-0.00618153126838448,0.010831476074155102,0.04503447753852606,0.04234571533486027,0.03923370826832573,0.04119016262966138
41992392.263865106,1.336538577875726,-1.4617847064200644,-0.005964931134075907,-0.012074588183467669,-0.00490266449373785,0.0005785983631986833,-0.00024898535008027663,0.022612570798169654,0.007870521663411666,-0.005742137325430598,-0.0011603616236102027,-0.0031631172269194073,-0.006588750067580116,0.008783844580258084,0.045454478652489076,0.04352478976878171,0.040677783785234366,0.04159552795828551
42507181.32973279,1.8305542807065913,-1.84595124328703,-0.014182274793523107,-0.01087584126424631,-0.0016304971648793045,0.000941307205609014,0.0005206632633757429,0.025226642753668472,0.0036326962339662404,-0.0032971195499777173,0.003484584055341024,-0.004176816993390888,-0.007057662460703563,0.007414318714527075,0.04579514402916209,0.04390635725479805,0.04008504090857663,0.040737473043713175
43027690.13064,1.0583905229289117,-1.6026818097682802,-0.011614053043685292,-0.011893771587736876,0.001897567375685583,0.0004101863350823276,0.0007508237970723928,0.0204492471235794,0.002556407097219998,-0.0037467490630290305,0.004908374949147125,-0.0026004542790433105,-0.007396499619282609,0.006278920914846621,0.045143772159716856,0.04279779672888459,0.039972218594791165,0.04057526382053209
43545397.358568385,0.686934563917475,-1.380466935653066,-0.009276345927743979,-0.010261393507424107,0.0023679325462440354,-0.0020453619424557227,0.0010224062104920804,0.018192762620888224,0.0023805015515561325,-0.0025776690872392903,0.004354054355401427,-0.004031089323525956,-0.00666065333688283,0.0065348558409424095,0.04516726112282045,0.04301860699546771,0.04089408624692342,0.04144239812532499
44062988.68028553,0.268500218474962,-1.3321214202389409,-0.007644623419778378,-0.010973281621490617,0.0026090188121532356,-0.003198694335005355,0.0025395342049510023,0.016668046359182613,0.0026412556028510737,-0.0023938038930370422,0.003461711570261946,-0.004051021215864349,-0.006039063879995798,0.006380921815738491,0.04627446388661397,0.04288904752310081,0.04097607099824615,0.04145928831009818
44583434.83353892,0.7827387100431222,-1.8221800672295263,-0.016846318302880837,-0.009901532174782549,0.006023412315359422,-0.0038192687327819673,0.004042322935173973,0.020501383959892573,-0.0017669563762165784,0.0006096432122012421,0.008312110244515973,-0.006107178817133039,-0.006463827079956929,0.005416208816649325,0.048868173059861165,0.04518056512453873,0.04184467773071969,0.0425628786572297
45101024.24075833,1.8300387256115431,-2.147103951726155,-0.027223447235054665,-0.004892026750814741,0.007962087853896477,-0.0030986888255695277,0.0038461599737480835,0.023405914983779516,-0.007248842856881488,0.004821369738085019,0.013111516123390225,-0.008252125258222711,-0.00584621409848791,0.0034142963520417836,0.04797834281667784,0.044792492509434186,0.03920951732524442,0.04071254529284006
45618732.18738359,2.144219167134002,-2.1129722108794615,-0.029028066881890968,-0.0017757327059042445,0.007796411431505613,-0.004175273003992101,0.003250332362116814,0.023932328798175435,-0.008535374502143681,0.006772022050862214,0.013793702424998602,-0.010186206247505597,-0.005265926942936701,0.003421783216515173,0.04726791670869341,0.04455592614626627,0.0384819985041319,0.040372254828079726
46139215.74840966,1.8738058215949112,-2.0503021342542382,-0.028597647770499526,-0.001652657977788925,0.008347681882859016,-0.004194664742579661,0.004409359574828812,0.021687929033193876,-0.009217670906049216,0.0072506599131212475,0.013606289967182359,-0.009464551256188511,-0.004465978809549484,0.0022912510915586316,0.052502109365713694,0.048218442933116695,0.04308964040784327,0.04472811126909548
46416521.85895181,1.8952266471974026,-2.0129288476697065,-0.029045807417877764,-0.0005105877503125501,0.007972409947814079,-0.00413643821701521,0.005056325956266862,0.020664097481124275,-0.009883181996332167,0.008065227246249976,0.013283484481224232,-0.009452491837825639,-0.0034975771749320736,0.001484539281638376,0.05415606152530825,0.049950148365998676,0.045096425968326186,0.04668951589565285
49491491.45692062,3.7608186384719566,-0.14368750768892177,-0.025246805704328894,0.018138877973890893,0.0051832969375150886,0.00899863653233786,-0.010508654044480219,0.003434648305064899,-0.015011592537548036,0.008062158909838316,0.015351965401764239,-0.001233928764489576,-0.00040004508670074703,-0.0067685579228697655,0.0453046528982823,0.041351740198568764,0.036176064261612344,0.038738455540720494
49867578.6127011,3.7603872569259456,-0.13436360783872028,-0.02778548212164065,0.01892102437506248,0.0078651816406155,0.00970160534864146,-0.010761944112079005,0.0020596148693949614,-0.017644841168982076,0.008773087681461908,0.018031378883486382,-0.0004845598075387986,-0.0006019468721911109,-0.008073118715715855,0.04352782791120142,0.04090963591277503,0.034749750239396915,0.038294899234815966
50294717.519286335,4.085969692980831,-0.10454318902347721,-0.029539766527171926,0.021165933519546782,0.007718780110793937,0.010037115782448047,-0.01156168195014196,0.0021796190645133728,-0.01882809884239154,0.009848283364423605,0.018762685368351364,-0.0010152826307456518,-0.00023378207444428313,-0.008533805185593971,0.04597457033617527,0.04259140973345818,0.0357551638134395,0.039619877384784695
50800934.18168086,4.1791462327969615,0.016298374858988145,-0.025854808568078744,0.021469765282671645,0.004427745844312121,0.009013558486053543,-0.01255449430363164,0.0034982332586619806,-0.015784756941147286,0.009029054161753952,0.015710030776787235,-0.0022827559826959034,-9.85926716148031e-05,-0.0065729793436009295,0.04612697515923802,0.04324280389099611,0.03667749820509512,0.03941533948659549
51332849.97311403,4.277695886384069,0.1971670800948601,-0.020362131416325487,0.02092139977281389,0.00013557194339087084,0.008775083306793476,-0.014397445720762084,0.004927522114083262,-0.011357005924091694,0.006912118956942231,0.01165890904968113,-0.0027594130021720673,-0.0003717001267901167,-0.004082908953540066,0.04376886541570962,0.04158610354981556,0.036183308524214766,0.037705435438799395
51844852.272929795,3.5857789682245413,0.4058450136573809,-0.012445064012811686,0.018645253036996243,-0.0031874126655000333,0.0061036423559324,-0.013332632024484226,0.004216213309863222,-0.006627092965515344,0.005203480027606054,0.006440236676813109,-0.0035365389031667355,0.00011764382769863442,-0.001597728663376312,0.045165155025837775,0.041276235165481644,0.038151949379427376,0.038703560732536606
52365324.30433515,1.545455358578783,0.5931911653159946,-0.0016616127768542778,0.010154760326473484,-0.0021019983817547076,0.0036481749001531856,-0.008605246497008081,-0.0014340775710184126,-0.002174662654821763,0.0014155197981767175,0.0020050878673924725,-0.0004624388836912003,0.00013026029118065193,-0.000913766418285797,0.04321876472088378,0.03992500123853757,0.039082185762603736,0.03913375803495603
52880153.758719936,0.23703748112279632,-0.2156556896548459,0.007692871941567224,0.006079958746948258,-0.0030581924821458115,0.0028881125346588606,-0.003752078428567258,-0.009850672312470714,0.008344794444156669,0.006331293407682494,-0.0028487035536151274,0.0026931519300047164,-0.004005693296715938,-0.010514842931548156,0.04329923242388955,0.040248781188623,0.039306696529432875,0.04020154480602399
53397823.36336076,-0.10612549386442457,-0.9773776450566424,0.008316603608428723,0.008186660476140948,-0.0057643371958064574,0.004330480131360525,-0.00280898839743532,-0.01226041862268973,0.0038805230999529963,0.0034785641902098097,-0.0056165255378314224,0.004223903917713587,0.0018541359016198988,-0.007820601571697377,0.042952503221622695,0.04038380289465697,0.03893078223403921,0.03956360548191307
53918182.66835812,-0.7282907835756955,-0.921576860697797,3.105173472294861e-05,0.011235406879415764,-0.002988480571207304,0.007592238419678545,-0.0026023426573044887,-0.013267873805295538,-0.004850656471463339,0.0026056040528753977,-0.0011145045179971021,0.005713628094303976,0.0060337081887765496,-0.00838777934651173,0.04318205226912022,0.04093709312585713,0.039380292239030654,0.040093628647875135
54433124.206681535,-0.482018058382915,-0.7165484271337248,-0.005085347543560383,0.011378912186451555,0.0009573305473690758,0.007571355526676603,0.0005547797840699728,-0.015377030501007487,-0.00908863880104245,0.004916580283107026,0.0021876883305238207,0.006338889229571715,0.007020946131247647,-0.011375465173550538,0.045064035992555755,0.04130988579356307,0.03946008073117539,0.04082621362427686
54950749.17040762,0.43254068670089696,-0.8153641628911884,0.002414002761058679,0.007293976505822112,-0.000636561500636242,0.004136190523157443,0.0020567347781145174,-0.015264343067521212,-0.004534828444815168,0.0028357950511028345,-0.001878189187283916,0.005378455730189989,0.0065184014938702685,-0.008319634643027466,0.045989112994667125,0.042303878852432954,0.04105879657202034,0.04174988694281593
55468427.28895947,0.1597248627669883,-0.558646752277063,0.002588481808834402,0.005542966901990201,-0.0032219431736413336,0.0028434756329492506,0.0021420854372425106,-0.009895066607374544,-0.0018396676346925042,0.0020842793655841425,-0.0037035826117598307,0.003326337611612485,0.005602062271288643,-0.005469429001989187,0.04504468234537729,0.04130592925961115,0.04066713368718473,0.041047542479060124
55986046.84469415,-0.49199767424810537,-0.07669530790217113,-0.002514815157994903,0.0040475652152392886,-0.0037429120471050253,0.003420655531878755,0.00232646145396465,-0.0035369549959775133,-0.0018668836015504598,0.0020567615406406926,-0.0024262746959104195,0.002101334579013859,0.004318418035306121,-0.0041833558574068215,0.04064715095076702,0.03788451126520043,0.03759213775387116,0.037830394713712
56503666.35089818,-0.8193369072014437,0.4853422051827538,-0.009492082935390318,0.0017850781071079979,-0.0009814255429974768,0.0034432676778731195,0.0037405683120182156,0.001504594381387902,-0.003983684520388019,0.002783824912485721,0.001269711804325638,0.001187413230259034,0.0027453373702473493,-0.0040026027969987995,0.04151473958056967,0.037906493866045436,0.037359697121888545,0.03758353881341355
57021340.09112927,-1.2627804846180162,1.1504254594099692,-0.015671708755709737,-0.0011561884210744046,-0.0014860778291899718,0.003632676746853605,0.006644231198238611,0.008037067060891401,-0.004275236730809923,0.003215351559071416,0.0020227331037981572,0.00011587744461588701,0.002280845837702365,-0.0033595712144980547,0.043262115804432795,0.039140171010772294,0.03751510303234739,0.03773544431651275
57538912.39555083,-0.9660180576481697,1.3515084595865623,-0.014205654739511405,-0.004790258862539012,-0.0025564732498687282,0.0029972243955715522,0.008585019866877005,0.009970142589466966,-0.00207821920711699,0.0018714198731884812,0.0001714781855984195,0.0002627352400850508,0.00192909766907493,-0.0021565117608428144,0.04276967992146452,0.039118589538052154,0.03730110742965097,0.03737287145010388
58053856.38400359,-0.1878702007127379,1.3848260922583273,-0.010295021760005142,-0.008962115171516755,-0.002064953889312748,0.0012654126901971276,0.010443411807217645,0.009613266323423344,0.00017667335903745699,0.00022958941189751305,-0.0014303767321041758,0.0006233577237429242,0.001254920897530051,-0.0008541646600587253,0.04297932667609985,0.03943678225776227,0.037721020926160476,0.03774029674163505
58577028.43680167,0.36350784222103555,1.537095368428047,-0.010610366792850684,-0.012445545405784752,0.0007941890821554442,0.0011037984863681248,0.012343137884417543,0.008814786745691625,-0.00039435788030828614,-0.0005644078765677693,-3.831297452221236e-05,0.0019436747616340087,0.0004581274953359044,-0.0014047235256278658,0.04312869029451349,0.03929318830825061,0.037099589852076946,0.03712883309600793
